P772	yv099	{'scissor': 298, 'paper': 297, 'rock': 289}	{'scissor': 36, 'paper': 38, 'rock': 79}
P843	rr155	{'scissor': 91, 'paper': 67, 'rock': 230}	{'scissor': 76, 'paper': 43, 'rock': 83}
P691	ef362	{'scissor': 120, 'paper': 225, 'rock': 222}	{'scissor': 26, 'paper': 49, 'rock': 7}
P998	wo620	{'scissor': 135, 'paper': 199, 'rock': 150}	{'scissor': 26, 'paper': 134, 'rock': 109}
P274	yf707	{'scissor': 236, 'paper': 203, 'rock': 159}	{'scissor': 57, 'paper': 39, 'rock': 6}
P545	nt711	{'scissor': 252, 'paper': 215, 'rock': 151}	{'scissor': 110, 'paper': 36, 'rock': 74}
P608	zj974	{'scissor': 262, 'paper': 217, 'rock': 133}	{'scissor': 36, 'paper': 4, 'rock': 9}
P180	fo002	{'scissor': 52, 'paper': 158, 'rock': 140}	{'scissor': 2, 'paper': 10, 'rock': 28}
P631	mc315	{'scissor': 52, 'paper': 148, 'rock': 120}	{'scissor': 20, 'paper': 29, 'rock': 10}
P371	ts293	{'scissor': 95, 'paper': 30, 'rock': 181}	{'scissor': 9, 'paper': 0, 'rock': 3}
P834	pz188	{'scissor': 223, 'paper': 232, 'rock': 161}	{'scissor': 22, 'paper': 9, 'rock': 80}
P729	xv832	{'scissor': 162, 'paper': 159, 'rock': 208}	{'scissor': 44, 'paper': 3, 'rock': 70}
P004	kz393	{'scissor': 132, 'paper': 205, 'rock': 194}	{'scissor': 0, 'paper': 72, 'rock': 88}
P223	kj342	{'scissor': 277, 'paper': 189, 'rock': 237}	{'scissor': 71, 'paper': 10, 'rock': 27}
P663	ag213	{'scissor': 242, 'paper': 165, 'rock': 119}	{'scissor': 113, 'paper': 12, 'rock': 92}
P625	de240	{'scissor': 63, 'paper': 150, 'rock': 230}	{'scissor': 24, 'paper': 33, 'rock': 15}
P921	ns700	{'scissor': 176, 'paper': 156, 'rock': 66}	{'scissor': 53, 'paper': 37, 'rock': 24}
P259	qc954	{'scissor': 105, 'paper': 74, 'rock': 259}	{'scissor': 37, 'paper': 17, 'rock': 52}
P076	pr221	{'scissor': 322, 'paper': 210, 'rock': 149}	{'scissor': 14, 'paper': 15, 'rock': 1}
P298	cq855	{'scissor': 239, 'paper': 316, 'rock': 176}	{'scissor': 85, 'paper': 188, 'rock': 7}
P742	wb853	{'scissor': 184, 'paper': 223, 'rock': 108}	{'scissor': 29, 'paper': 103, 'rock': 3}
P469	hh488	{'scissor': 204, 'paper': 182, 'rock': 223}	{'scissor': 50, 'paper': 48, 'rock': 120}
P886	yp247	{'scissor': 183, 'paper': 245, 'rock': 200}	{'scissor': 40, 'paper': 12, 'rock': 23}
P720	wo931	{'scissor': 160, 'paper': 206, 'rock': 228}	{'scissor': 1, 'paper': 71, 'rock': 21}
P450	gt889	{'scissor': 76, 'paper': 192, 'rock': 57}	{'scissor': 47, 'paper': 119, 'rock': 25}
P964	ie887	{'scissor': 153, 'paper': 199, 'rock': 52}	{'scissor': 33, 'paper': 66, 'rock': 20}
P268	lk327	{'scissor': 153, 'paper': 254, 'rock': 258}	{'scissor': 3, 'paper': 82, 'rock': 69}
P234	qa172	{'scissor': 134, 'paper': 186, 'rock': 187}	{'scissor': 21, 'paper': 34, 'rock': 22}
P556	tx967	{'scissor': 173, 'paper': 257, 'rock': 285}	{'scissor': 25, 'paper': 42, 'rock': 28}
P531	mp754	{'scissor': 110, 'paper': 197, 'rock': 114}	{'scissor': 45, 'paper': 32, 'rock': 33}
P891	ym647	{'scissor': 172, 'paper': 205, 'rock': 199}	{'scissor': 73, 'paper': 106, 'rock': 4}
P432	ug733	{'scissor': 164, 'paper': 99, 'rock': 261}	{'scissor': 69, 'paper': 16, 'rock': 104}
P564	co136	{'scissor': 89, 'paper': 114, 'rock': 141}	{'scissor': 62, 'paper': 39, 'rock': 9}
P450	xb128	{'scissor': 197, 'paper': 269, 'rock': 238}	{'scissor': 35, 'paper': 175, 'rock': 100}
P996	rq234	{'scissor': 189, 'paper': 184, 'rock': 168}	{'scissor': 62, 'paper': 56, 'rock': 130}
P924	po838	{'scissor': 214, 'paper': 242, 'rock': 206}	{'scissor': 1, 'paper': 152, 'rock': 64}
P665	it701	{'scissor': 292, 'paper': 385, 'rock': 209}	{'scissor': 172, 'paper': 75, 'rock': 75}
P065	gk633	{'scissor': 100, 'paper': 232, 'rock': 271}	{'scissor': 13, 'paper': 46, 'rock': 97}
P625	qp368	{'scissor': 223, 'paper': 263, 'rock': 69}	{'scissor': 84, 'paper': 44, 'rock': 8}
P058	bd285	{'scissor': 157, 'paper': 248, 'rock': 251}	{'scissor': 0, 'paper': 6, 'rock': 6}
P772	mj190	{'scissor': 169, 'paper': 303, 'rock': 275}	{'scissor': 29, 'paper': 15, 'rock': 25}
P452	qv906	{'scissor': 44, 'paper': 111, 'rock': 126}	{'scissor': 13, 'paper': 25, 'rock': 119}
P321	mj198	{'scissor': 189, 'paper': 82, 'rock': 212}	{'scissor': 31, 'paper': 17, 'rock': 120}
P008	hm290	{'scissor': 227, 'paper': 179, 'rock': 198}	{'scissor': 47, 'paper': 55, 'rock': 22}
P564	qp768	{'scissor': 34, 'paper': 141, 'rock': 122}	{'scissor': 1, 'paper': 1, 'rock': 38}
P922	mv747	{'scissor': 229, 'paper': 100, 'rock': 236}	{'scissor': 44, 'paper': 17, 'rock': 14}
P619	pi593	{'scissor': 216, 'paper': 147, 'rock': 29}	{'scissor': 85, 'paper': 78, 'rock': 11}
P544	tf054	{'scissor': 332, 'paper': 265, 'rock': 309}	{'scissor': 65, 'paper': 77, 'rock': 45}
P233	sf834	{'scissor': 268, 'paper': 93, 'rock': 205}	{'scissor': 9, 'paper': 18, 'rock': 135}
P274	ix182	{'scissor': 90, 'paper': 274, 'rock': 164}	{'scissor': 20, 'paper': 55, 'rock': 7}
P009	wq512	{'scissor': 180, 'paper': 248, 'rock': 326}	{'scissor': 6, 'paper': 39, 'rock': 185}
P096	ze958	{'scissor': 90, 'paper': 159, 'rock': 117}	{'scissor': 23, 'paper': 3, 'rock': 3}
P530	rp941	{'scissor': 123, 'paper': 201, 'rock': 105}	{'scissor': 54, 'paper': 29, 'rock': 18}
P805	ty491	{'scissor': 280, 'paper': 128, 'rock': 118}	{'scissor': 86, 'paper': 6, 'rock': 64}
P705	bl560	{'scissor': 190, 'paper': 206, 'rock': 229}	{'scissor': 44, 'paper': 40, 'rock': 21}
P671	vs573	{'scissor': 353, 'paper': 191, 'rock': 196}	{'scissor': 112, 'paper': 10, 'rock': 50}
P449	bu890	{'scissor': 263, 'paper': 207, 'rock': 215}	{'scissor': 51, 'paper': 116, 'rock': 44}
P591	sw370	{'scissor': 245, 'paper': 115, 'rock': 177}	{'scissor': 28, 'paper': 16, 'rock': 54}
P218	rr969	{'scissor': 162, 'paper': 281, 'rock': 120}	{'scissor': 19, 'paper': 17, 'rock': 53}
P427	ny422	{'scissor': 193, 'paper': 353, 'rock': 215}	{'scissor': 0, 'paper': 80, 'rock': 27}
P409	mq248	{'scissor': 152, 'paper': 252, 'rock': 251}	{'scissor': 18, 'paper': 75, 'rock': 90}
P521	if065	{'scissor': 226, 'paper': 230, 'rock': 156}	{'scissor': 27, 'paper': 109, 'rock': 27}
P805	yz281	{'scissor': 96, 'paper': 196, 'rock': 275}	{'scissor': 3, 'paper': 7, 'rock': 121}
P273	dy424	{'scissor': 124, 'paper': 184, 'rock': 198}	{'scissor': 36, 'paper': 38, 'rock': 106}
P020	al562	{'scissor': 136, 'paper': 209, 'rock': 148}	{'scissor': 10, 'paper': 42, 'rock': 5}
P780	it678	{'scissor': 151, 'paper': 173, 'rock': 222}	{'scissor': 1, 'paper': 30, 'rock': 143}
P820	lr126	{'scissor': 182, 'paper': 201, 'rock': 169}	{'scissor': 115, 'paper': 119, 'rock': 140}
P985	sb447	{'scissor': 122, 'paper': 103, 'rock': 212}	{'scissor': 1, 'paper': 2, 'rock': 128}
P536	bq422	{'scissor': 251, 'paper': 265, 'rock': 334}	{'scissor': 133, 'paper': 48, 'rock': 166}
P128	hw283	{'scissor': 204, 'paper': 69, 'rock': 189}	{'scissor': 46, 'paper': 31, 'rock': 95}
P169	xf311	{'scissor': 70, 'paper': 165, 'rock': 100}	{'scissor': 13, 'paper': 106, 'rock': 3}
P406	bo729	{'scissor': 75, 'paper': 65, 'rock': 246}	{'scissor': 10, 'paper': 30, 'rock': 152}
P237	zj633	{'scissor': 171, 'paper': 200, 'rock': 86}	{'scissor': 80, 'paper': 110, 'rock': 2}
P615	od462	{'scissor': 245, 'paper': 221, 'rock': 191}	{'scissor': 89, 'paper': 21, 'rock': 21}
P807	rc828	{'scissor': 155, 'paper': 3, 'rock': 204}	{'scissor': 68, 'paper': 0, 'rock': 173}
P058	yt815	{'scissor': 172, 'paper': 234, 'rock': 97}	{'scissor': 49, 'paper': 27, 'rock': 18}
P142	pn304	{'scissor': 179, 'paper': 160, 'rock': 105}	{'scissor': 96, 'paper': 14, 'rock': 37}
P271	ig613	{'scissor': 116, 'paper': 210, 'rock': 62}	{'scissor': 1, 'paper': 171, 'rock': 27}
P450	sz930	{'scissor': 237, 'paper': 258, 'rock': 203}	{'scissor': 17, 'paper': 133, 'rock': 70}
P240	il121	{'scissor': 66, 'paper': 161, 'rock': 184}	{'scissor': 0, 'paper': 52, 'rock': 106}
P954	hw133	{'scissor': 47, 'paper': 175, 'rock': 295}	{'scissor': 8, 'paper': 20, 'rock': 110}
P046	iy748	{'scissor': 178, 'paper': 23, 'rock': 112}	{'scissor': 91, 'paper': 18, 'rock': 23}
P691	jp941	{'scissor': 233, 'paper': 222, 'rock': 231}	{'scissor': 143, 'paper': 64, 'rock': 11}
P870	uy015	{'scissor': 145, 'paper': 209, 'rock': 159}	{'scissor': 11, 'paper': 17, 'rock': 17}
P805	wk581	{'scissor': 157, 'paper': 222, 'rock': 265}	{'scissor': 25, 'paper': 70, 'rock': 153}
P233	xw691	{'scissor': 243, 'paper': 235, 'rock': 143}	{'scissor': 8, 'paper': 15, 'rock': 136}
P069	xz250	{'scissor': 102, 'paper': 259, 'rock': 115}	{'scissor': 12, 'paper': 9, 'rock': 4}
P688	ma651	{'scissor': 64, 'paper': 117, 'rock': 145}	{'scissor': 0, 'paper': 49, 'rock': 6}
P108	gp894	{'scissor': 184, 'paper': 131, 'rock': 164}	{'scissor': 113, 'paper': 49, 'rock': 85}
P357	bt762	{'scissor': 252, 'paper': 222, 'rock': 257}	{'scissor': 74, 'paper': 54, 'rock': 58}
P062	yt061	{'scissor': 27, 'paper': 170, 'rock': 282}	{'scissor': 1, 'paper': 5, 'rock': 34}
P351	wr649	{'scissor': 222, 'paper': 20, 'rock': 185}	{'scissor': 80, 'paper': 0, 'rock': 21}
P378	wk636	{'scissor': 193, 'paper': 222, 'rock': 243}	{'scissor': 79, 'paper': 59, 'rock': 81}
P943	aq206	{'scissor': 234, 'paper': 132, 'rock': 235}	{'scissor': 38, 'paper': 15, 'rock': 86}
P699	pl921	{'scissor': 141, 'paper': 96, 'rock': 127}	{'scissor': 8, 'paper': 18, 'rock': 22}
P288	sd232	{'scissor': 133, 'paper': 316, 'rock': 270}	{'scissor': 31, 'paper': 22, 'rock': 138}
P182	tp658	{'scissor': 247, 'paper': 100, 'rock': 126}	{'scissor': 129, 'paper': 19, 'rock': 31}
P990	yh604	{'scissor': 248, 'paper': 298, 'rock': 298}	{'scissor': 75, 'paper': 142, 'rock': 88}
P995	uq451	{'scissor': 44, 'paper': 137, 'rock': 176}	{'scissor': 0, 'paper': 44, 'rock': 42}
P685	oa566	{'scissor': 318, 'paper': 215, 'rock': 123}	{'scissor': 56, 'paper': 16, 'rock': 9}
P428	yu966	{'scissor': 143, 'paper': 102, 'rock': 209}	{'scissor': 67, 'paper': 34, 'rock': 7}
P320	gk938	{'scissor': 121, 'paper': 53, 'rock': 228}	{'scissor': 78, 'paper': 9, 'rock': 145}
P874	wr871	{'scissor': 366, 'paper': 248, 'rock': 172}	{'scissor': 25, 'paper': 37, 'rock': 2}
P530	ko139	{'scissor': 79, 'paper': 288, 'rock': 159}	{'scissor': 9, 'paper': 83, 'rock': 40}
P465	im096	{'scissor': 264, 'paper': 332, 'rock': 242}	{'scissor': 34, 'paper': 58, 'rock': 76}
P530	wx865	{'scissor': 244, 'paper': 162, 'rock': 33}	{'scissor': 173, 'paper': 104, 'rock': 11}
P756	hf691	{'scissor': 326, 'paper': 226, 'rock': 210}	{'scissor': 119, 'paper': 25, 'rock': 15}
P236	rx907	{'scissor': 143, 'paper': 74, 'rock': 159}	{'scissor': 47, 'paper': 1, 'rock': 31}
P691	en392	{'scissor': 283, 'paper': 105, 'rock': 176}	{'scissor': 136, 'paper': 10, 'rock': 63}
P465	ug985	{'scissor': 256, 'paper': 104, 'rock': 108}	{'scissor': 37, 'paper': 6, 'rock': 4}
P665	sz118	{'scissor': 162, 'paper': 108, 'rock': 110}	{'scissor': 26, 'paper': 25, 'rock': 25}
P983	kb683	{'scissor': 196, 'paper': 193, 'rock': 190}	{'scissor': 115, 'paper': 29, 'rock': 33}
P458	kw124	{'scissor': 117, 'paper': 267, 'rock': 218}	{'scissor': 55, 'paper': 72, 'rock': 27}
P273	bm882	{'scissor': 325, 'paper': 143, 'rock': 170}	{'scissor': 110, 'paper': 33, 'rock': 50}
P531	bq827	{'scissor': 54, 'paper': 142, 'rock': 170}	{'scissor': 3, 'paper': 60, 'rock': 34}
P279	gr382	{'scissor': 129, 'paper': 116, 'rock': 137}	{'scissor': 5, 'paper': 14, 'rock': 112}
P914	vo662	{'scissor': 110, 'paper': 63, 'rock': 153}	{'scissor': 74, 'paper': 2, 'rock': 81}
P403	no734	{'scissor': 230, 'paper': 186, 'rock': 275}	{'scissor': 6, 'paper': 20, 'rock': 16}
P520	dq975	{'scissor': 182, 'paper': 81, 'rock': 278}	{'scissor': 20, 'paper': 53, 'rock': 60}
P912	pc277	{'scissor': 174, 'paper': 191, 'rock': 120}	{'scissor': 38, 'paper': 66, 'rock': 2}
P463	dc523	{'scissor': 203, 'paper': 282, 'rock': 127}	{'scissor': 42, 'paper': 44, 'rock': 1}
P117	xl304	{'scissor': 257, 'paper': 234, 'rock': 351}	{'scissor': 87, 'paper': 38, 'rock': 17}
P004	an182	{'scissor': 194, 'paper': 163, 'rock': 305}	{'scissor': 32, 'paper': 71, 'rock': 64}
P201	te994	{'scissor': 158, 'paper': 217, 'rock': 302}	{'scissor': 0, 'paper': 57, 'rock': 47}
P132	ff188	{'scissor': 123, 'paper': 95, 'rock': 202}	{'scissor': 22, 'paper': 33, 'rock': 58}
P665	ly577	{'scissor': 132, 'paper': 63, 'rock': 163}	{'scissor': 13, 'paper': 26, 'rock': 67}
P852	dg126	{'scissor': 236, 'paper': 129, 'rock': 247}	{'scissor': 157, 'paper': 5, 'rock': 72}
P127	rw780	{'scissor': 50, 'paper': 215, 'rock': 102}	{'scissor': 19, 'paper': 48, 'rock': 57}
P096	lo785	{'scissor': 237, 'paper': 167, 'rock': 240}	{'scissor': 9, 'paper': 3, 'rock': 144}
P136	si749	{'scissor': 207, 'paper': 221, 'rock': 174}	{'scissor': 103, 'paper': 66, 'rock': 34}
P487	ye408	{'scissor': 159, 'paper': 301, 'rock': 246}	{'scissor': 30, 'paper': 102, 'rock': 173}
P907	ru326	{'scissor': 231, 'paper': 214, 'rock': 177}	{'scissor': 30, 'paper': 166, 'rock': 7}
P710	no821	{'scissor': 188, 'paper': 405, 'rock': 369}	{'scissor': 18, 'paper': 2, 'rock': 86}
P007	sx992	{'scissor': 128, 'paper': 79, 'rock': 234}	{'scissor': 47, 'paper': 26, 'rock': 45}
P920	nc838	{'scissor': 267, 'paper': 156, 'rock': 239}	{'scissor': 63, 'paper': 34, 'rock': 5}
P423	ou301	{'scissor': 223, 'paper': 281, 'rock': 240}	{'scissor': 24, 'paper': 8, 'rock': 48}
P118	zq138	{'scissor': 153, 'paper': 154, 'rock': 143}	{'scissor': 27, 'paper': 6, 'rock': 3}
P631	xq693	{'scissor': 140, 'paper': 110, 'rock': 199}	{'scissor': 28, 'paper': 43, 'rock': 62}
P479	zv832	{'scissor': 253, 'paper': 78, 'rock': 217}	{'scissor': 123, 'paper': 24, 'rock': 20}
P001	qf074	{'scissor': 251, 'paper': 65, 'rock': 179}	{'scissor': 94, 'paper': 3, 'rock': 25}
P868	pd685	{'scissor': 268, 'paper': 199, 'rock': 94}	{'scissor': 48, 'paper': 60, 'rock': 8}
P895	pl246	{'scissor': 127, 'paper': 169, 'rock': 182}	{'scissor': 23, 'paper': 81, 'rock': 33}
P044	vy906	{'scissor': 124, 'paper': 237, 'rock': 138}	{'scissor': 18, 'paper': 33, 'rock': 26}
P628	fp804	{'scissor': 178, 'paper': 151, 'rock': 208}	{'scissor': 48, 'paper': 12, 'rock': 77}
P435	jc179	{'scissor': 119, 'paper': 79, 'rock': 53}	{'scissor': 38, 'paper': 26, 'rock': 43}
P127	uq124	{'scissor': 223, 'paper': 232, 'rock': 133}	{'scissor': 172, 'paper': 42, 'rock': 92}
P931	nn195	{'scissor': 79, 'paper': 143, 'rock': 222}	{'scissor': 29, 'paper': 69, 'rock': 6}
P638	rq047	{'scissor': 183, 'paper': 210, 'rock': 176}	{'scissor': 63, 'paper': 63, 'rock': 60}
P274	dg875	{'scissor': 156, 'paper': 193, 'rock': 295}	{'scissor': 21, 'paper': 147, 'rock': 115}
P500	vy293	{'scissor': 129, 'paper': 116, 'rock': 176}	{'scissor': 3, 'paper': 30, 'rock': 23}
P427	nr626	{'scissor': 123, 'paper': 191, 'rock': 89}	{'scissor': 75, 'paper': 25, 'rock': 7}
P900	vi774	{'scissor': 265, 'paper': 219, 'rock': 285}	{'scissor': 18, 'paper': 109, 'rock': 164}
P283	ip740	{'scissor': 218, 'paper': 190, 'rock': 143}	{'scissor': 125, 'paper': 41, 'rock': 17}
P869	xk496	{'scissor': 67, 'paper': 204, 'rock': 160}	{'scissor': 6, 'paper': 74, 'rock': 41}
P409	hq373	{'scissor': 33, 'paper': 176, 'rock': 131}	{'scissor': 12, 'paper': 153, 'rock': 122}
P426	fe748	{'scissor': 309, 'paper': 126, 'rock': 159}	{'scissor': 53, 'paper': 10, 'rock': 77}
P185	zq627	{'scissor': 250, 'paper': 226, 'rock': 271}	{'scissor': 111, 'paper': 43, 'rock': 172}
P510	jy489	{'scissor': 181, 'paper': 192, 'rock': 75}	{'scissor': 100, 'paper': 43, 'rock': 6}
P705	ee973	{'scissor': 284, 'paper': 330, 'rock': 327}	{'scissor': 71, 'paper': 4, 'rock': 0}
P489	mm570	{'scissor': 96, 'paper': 144, 'rock': 184}	{'scissor': 15, 'paper': 64, 'rock': 132}
P105	ek382	{'scissor': 152, 'paper': 125, 'rock': 144}	{'scissor': 38, 'paper': 45, 'rock': 40}
P216	ya692	{'scissor': 54, 'paper': 234, 'rock': 147}	{'scissor': 12, 'paper': 55, 'rock': 51}
P831	vy612	{'scissor': 57, 'paper': 244, 'rock': 108}	{'scissor': 2, 'paper': 25, 'rock': 46}
P414	io838	{'scissor': 188, 'paper': 224, 'rock': 114}	{'scissor': 3, 'paper': 59, 'rock': 35}
P332	ak943	{'scissor': 35, 'paper': 49, 'rock': 91}	{'scissor': 0, 'paper': 7, 'rock': 12}
P842	af844	{'scissor': 270, 'paper': 201, 'rock': 47}	{'scissor': 152, 'paper': 21, 'rock': 15}
P909	gt507	{'scissor': 221, 'paper': 250, 'rock': 244}	{'scissor': 107, 'paper': 114, 'rock': 153}
P163	qp170	{'scissor': 265, 'paper': 81, 'rock': 83}	{'scissor': 23, 'paper': 6, 'rock': 8}
P638	ay689	{'scissor': 201, 'paper': 239, 'rock': 240}	{'scissor': 71, 'paper': 76, 'rock': 102}
P869	yz612	{'scissor': 332, 'paper': 276, 'rock': 289}	{'scissor': 75, 'paper': 136, 'rock': 1}
P990	qn273	{'scissor': 150, 'paper': 95, 'rock': 192}	{'scissor': 114, 'paper': 15, 'rock': 29}
P426	dp932	{'scissor': 264, 'paper': 157, 'rock': 113}	{'scissor': 17, 'paper': 1, 'rock': 24}
P430	vk705	{'scissor': 120, 'paper': 20, 'rock': 147}	{'scissor': 82, 'paper': 5, 'rock': 29}
P288	fy339	{'scissor': 277, 'paper': 200, 'rock': 116}	{'scissor': 19, 'paper': 8, 'rock': 26}
P859	ug610	{'scissor': 117, 'paper': 134, 'rock': 254}	{'scissor': 0, 'paper': 15, 'rock': 4}
P304	un443	{'scissor': 239, 'paper': 157, 'rock': 238}	{'scissor': 7, 'paper': 23, 'rock': 123}
P543	qo013	{'scissor': 42, 'paper': 195, 'rock': 287}	{'scissor': 11, 'paper': 17, 'rock': 37}
P242	nf511	{'scissor': 186, 'paper': 269, 'rock': 35}	{'scissor': 29, 'paper': 68, 'rock': 14}
P127	wh682	{'scissor': 212, 'paper': 162, 'rock': 212}	{'scissor': 105, 'paper': 4, 'rock': 66}
P556	ni201	{'scissor': 267, 'paper': 253, 'rock': 231}	{'scissor': 61, 'paper': 95, 'rock': 4}
P869	ac592	{'scissor': 211, 'paper': 98, 'rock': 227}	{'scissor': 38, 'paper': 4, 'rock': 100}
P548	qn010	{'scissor': 115, 'paper': 65, 'rock': 231}	{'scissor': 33, 'paper': 33, 'rock': 145}
P448	rb617	{'scissor': 251, 'paper': 275, 'rock': 213}	{'scissor': 45, 'paper': 107, 'rock': 94}
P852	fm074	{'scissor': 140, 'paper': 88, 'rock': 167}	{'scissor': 44, 'paper': 33, 'rock': 6}
P435	ug186	{'scissor': 212, 'paper': 199, 'rock': 115}	{'scissor': 59, 'paper': 107, 'rock': 62}
P802	hl241	{'scissor': 191, 'paper': 100, 'rock': 206}	{'scissor': 86, 'paper': 11, 'rock': 94}
P531	tv567	{'scissor': 143, 'paper': 183, 'rock': 143}	{'scissor': 8, 'paper': 84, 'rock': 42}
P252	nz615	{'scissor': 227, 'paper': 209, 'rock': 237}	{'scissor': 14, 'paper': 102, 'rock': 42}
P432	na170	{'scissor': 216, 'paper': 257, 'rock': 101}	{'scissor': 102, 'paper': 74, 'rock': 57}
P710	yk602	{'scissor': 245, 'paper': 128, 'rock': 116}	{'scissor': 1, 'paper': 34, 'rock': 14}
P269	te357	{'scissor': 222, 'paper': 229, 'rock': 161}	{'scissor': 8, 'paper': 142, 'rock': 91}
P931	py990	{'scissor': 249, 'paper': 90, 'rock': 134}	{'scissor': 104, 'paper': 11, 'rock': 21}
P268	wq981	{'scissor': 275, 'paper': 171, 'rock': 215}	{'scissor': 147, 'paper': 46, 'rock': 67}
P424	qp899	{'scissor': 382, 'paper': 338, 'rock': 219}	{'scissor': 75, 'paper': 84, 'rock': 8}
P711	dt223	{'scissor': 289, 'paper': 284, 'rock': 106}	{'scissor': 99, 'paper': 159, 'rock': 12}
P187	sx767	{'scissor': 40, 'paper': 40, 'rock': 232}	{'scissor': 17, 'paper': 4, 'rock': 2}
P820	ca415	{'scissor': 171, 'paper': 244, 'rock': 154}	{'scissor': 74, 'paper': 9, 'rock': 96}
P639	cy871	{'scissor': 118, 'paper': 137, 'rock': 179}	{'scissor': 49, 'paper': 43, 'rock': 109}
P681	sz942	{'scissor': 364, 'paper': 376, 'rock': 297}	{'scissor': 99, 'paper': 110, 'rock': 32}
P352	hu498	{'scissor': 203, 'paper': 99, 'rock': 321}	{'scissor': 10, 'paper': 64, 'rock': 17}
P864	wk022	{'scissor': 251, 'paper': 185, 'rock': 123}	{'scissor': 65, 'paper': 45, 'rock': 0}
P864	ot443	{'scissor': 230, 'paper': 284, 'rock': 193}	{'scissor': 127, 'paper': 138, 'rock': 38}
P020	uf825	{'scissor': 127, 'paper': 210, 'rock': 266}	{'scissor': 16, 'paper': 72, 'rock': 138}
P469	up266	{'scissor': 110, 'paper': 129, 'rock': 235}	{'scissor': 46, 'paper': 36, 'rock': 183}
P552	bg216	{'scissor': 245, 'paper': 201, 'rock': 102}	{'scissor': 19, 'paper': 61, 'rock': 25}
P865	ow481	{'scissor': 156, 'paper': 213, 'rock': 209}	{'scissor': 51, 'paper': 33, 'rock': 52}
P469	vr147	{'scissor': 327, 'paper': 171, 'rock': 220}	{'scissor': 69, 'paper': 135, 'rock': 60}
P382	qe865	{'scissor': 130, 'paper': 223, 'rock': 114}	{'scissor': 14, 'paper': 66, 'rock': 64}
P590	va633	{'scissor': 237, 'paper': 64, 'rock': 233}	{'scissor': 69, 'paper': 16, 'rock': 59}
P321	wd790	{'scissor': 55, 'paper': 179, 'rock': 203}	{'scissor': 7, 'paper': 50, 'rock': 71}
P403	gp330	{'scissor': 235, 'paper': 300, 'rock': 140}	{'scissor': 89, 'paper': 131, 'rock': 11}
P468	kj398	{'scissor': 95, 'paper': 104, 'rock': 164}	{'scissor': 29, 'paper': 22, 'rock': 5}
P693	vo273	{'scissor': 150, 'paper': 82, 'rock': 202}	{'scissor': 87, 'paper': 19, 'rock': 27}
P349	gy213	{'scissor': 117, 'paper': 123, 'rock': 96}	{'scissor': 7, 'paper': 92, 'rock': 0}
P801	qh945	{'scissor': 86, 'paper': 255, 'rock': 226}	{'scissor': 1, 'paper': 160, 'rock': 104}
P442	sk731	{'scissor': 169, 'paper': 307, 'rock': 292}	{'scissor': 36, 'paper': 9, 'rock': 147}
P435	ww343	{'scissor': 120, 'paper': 167, 'rock': 141}	{'scissor': 63, 'paper': 42, 'rock': 45}
P439	on315	{'scissor': 323, 'paper': 206, 'rock': 81}	{'scissor': 164, 'paper': 77, 'rock': 32}
P469	wk338	{'scissor': 311, 'paper': 297, 'rock': 206}	{'scissor': 141, 'paper': 97, 'rock': 8}
P531	xy668	{'scissor': 228, 'paper': 240, 'rock': 140}	{'scissor': 140, 'paper': 78, 'rock': 33}
P771	wl451	{'scissor': 136, 'paper': 127, 'rock': 178}	{'scissor': 45, 'paper': 55, 'rock': 78}
P264	xa083	{'scissor': 130, 'paper': 73, 'rock': 232}	{'scissor': 15, 'paper': 5, 'rock': 72}
P609	xb516	{'scissor': 212, 'paper': 259, 'rock': 222}	{'scissor': 87, 'paper': 3, 'rock': 82}
P398	gv646	{'scissor': 161, 'paper': 279, 'rock': 209}	{'scissor': 47, 'paper': 41, 'rock': 46}
P264	vj026	{'scissor': 230, 'paper': 234, 'rock': 301}	{'scissor': 95, 'paper': 34, 'rock': 75}
P118	zj779	{'scissor': 119, 'paper': 262, 'rock': 74}	{'scissor': 19, 'paper': 99, 'rock': 3}
P807	kr999	{'scissor': 173, 'paper': 395, 'rock': 264}	{'scissor': 5, 'paper': 49, 'rock': 14}
P380	fm888	{'scissor': 279, 'paper': 113, 'rock': 97}	{'scissor': 53, 'paper': 3, 'rock': 3}
P256	qf803	{'scissor': 192, 'paper': 148, 'rock': 125}	{'scissor': 21, 'paper': 21, 'rock': 2}
P112	kr995	{'scissor': 135, 'paper': 184, 'rock': 76}	{'scissor': 53, 'paper': 29, 'rock': 31}
P082	ns927	{'scissor': 218, 'paper': 108, 'rock': 223}	{'scissor': 41, 'paper': 66, 'rock': 86}
P065	ww831	{'scissor': 134, 'paper': 136, 'rock': 201}	{'scissor': 34, 'paper': 19, 'rock': 23}
P816	wx814	{'scissor': 200, 'paper': 239, 'rock': 198}	{'scissor': 38, 'paper': 97, 'rock': 29}
P156	rl758	{'scissor': 194, 'paper': 104, 'rock': 257}	{'scissor': 62, 'paper': 30, 'rock': 127}
P853	ae253	{'scissor': 173, 'paper': 81, 'rock': 140}	{'scissor': 36, 'paper': 5, 'rock': 21}
P631	ab575	{'scissor': 232, 'paper': 68, 'rock': 167}	{'scissor': 159, 'paper': 53, 'rock': 16}
P520	oi060	{'scissor': 128, 'paper': 207, 'rock': 195}	{'scissor': 43, 'paper': 140, 'rock': 51}
